FACILITY_NAME,FACILITY_ID,USER_EMAIL,USER_ACTUAL_COMPANY_NAME,USER_ACTUAL_COMPANY_ID,USER_SCAC,USER_DATA
MST -25200 Facility,Rk1fODU4NDA4,automation_420232@mailinator.com,Carrier sera 123,carrier-sera-297,[],"{'id': 26686, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-297', 'actual_company_name': 'Carrier sera 123', 'fm_user_id': 'celt6pnn1jtcd3dneaq0', 'email': 'automation_420232@mailinator.com', 'name': 'Automation Script 282545 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-28T05:25:58.445232Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-28T05:25:58.445232Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_651539@mailinator.com,Carrier sera 123,carrier-sera-297,[],"{'id': 26687, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-297', 'actual_company_name': 'Carrier sera 123', 'fm_user_id': 'celt6v7n1jtcd3dneb00', 'email': 'automation_651539@mailinator.com', 'name': 'Automation Script 924171 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-28T05:26:20.057703Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-28T05:26:20.057703Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,abcdefghij@mailinator.com,7890678,7890678,[],"{'id': 26150, 'company_id': 'shipper-sera', 'actual_company_id': '7890678', 'actual_company_name': '7890678', 'fm_user_id': 'cbl0kqvn1jtbau2l1po0', 'email': 'abcdefghij@mailinator.com', 'name': 'Selfsignup test', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-25T04:46:09.089132Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-25T04:46:09.089132Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_275993@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 26685, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'celt4vnn1jtcd3dne9ug', 'email': 'automation_275993@mailinator.com', 'name': 'Automation Script 882972 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-28T05:22:06.511295Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-28T05:22:06.511295Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,vivinvenkat123456@mailinator.com,vivinvenkat123456,vivinvenkat123456,[],"{'id': 25697, 'company_id': 'shipper-sera', 'actual_company_id': 'vivinvenkat123456', 'actual_company_name': 'vivinvenkat123456', 'fm_user_id': 'cdgadg7n1jta25t4aea0', 'email': 'vivinvenkat123456@mailinator.com', 'name': 'vivin venkateshwaran123456', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-01T04:55:28.234131Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-01T04:55:28.234131Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_445482@mailinator.com,Carrier sera 123,carrier-sera-297,[],"{'id': 26688, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-297', 'actual_company_name': 'Carrier sera 123', 'fm_user_id': 'celt9e7n1jtcd3dnec5g', 'email': 'automation_445482@mailinator.com', 'name': 'Automation Script 801029 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-28T05:31:36.43263Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-28T05:31:36.43263Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_764287@mailinator.com,Automation_TC_23182964_2567@mailinator.com,automationtc231829642567mailinatorcom,[],"{'id': 26689, 'company_id': 'shipper-sera', 'actual_company_id': 'automationtc231829642567mailinatorcom', 'actual_company_name': 'Automation_TC_23182964_2567@mailinator.com', 'fm_user_id': 'celt9hfn1jtcd3dnecb0', 'email': 'automation_764287@mailinator.com', 'name': 'Automation Script 542424 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-28T05:31:49.458333Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-28T05:31:49.458333Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_676062@mailinator.com,Carrier sera 123,carrier-sera-297,[],"{'id': 26690, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-297', 'actual_company_name': 'Carrier sera 123', 'fm_user_id': 'celtau7n1jtcd3dned00', 'email': 'automation_676062@mailinator.com', 'name': 'Automation Script 305327 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-28T05:34:48.195848Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-28T05:34:48.195848Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_512240@mailinator.com,Automation_TC_23182964_7750@mailinator.com,automationtc231829647750mailinatorcom,[],"{'id': 26691, 'company_id': 'shipper-sera', 'actual_company_id': 'automationtc231829647750mailinatorcom', 'actual_company_name': 'Automation_TC_23182964_7750@mailinator.com', 'fm_user_id': 'celtb3nn1jtcd3dned60', 'email': 'automation_512240@mailinator.com', 'name': 'Automation Script 989292 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-28T05:35:10.736365Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-28T05:35:10.736365Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_809665@mailinator.com,Carrier sera 123,carrier-sera-297,[],"{'id': 26692, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-297', 'actual_company_name': 'Carrier sera 123', 'fm_user_id': 'celtdc7n1jtcd3dneel0', 'email': 'automation_809665@mailinator.com', 'name': 'Automation Script 573886 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-28T05:40:00.806585Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-28T05:40:00.806586Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_596343@mailinator.com,Automation_TC_23182964_4011@mailinator.com,automationtc231829644011mailinatorcom,[],"{'id': 26693, 'company_id': 'shipper-sera', 'actual_company_id': 'automationtc231829644011mailinatorcom', 'actual_company_name': 'Automation_TC_23182964_4011@mailinator.com', 'fm_user_id': 'celtdi7n1jtcd3dneerg', 'email': 'automation_596343@mailinator.com', 'name': 'Automation Script 624145 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-28T05:40:24.05364Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-28T05:40:24.053641Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_152775@mailinator.com,Carrier sera 123,carrier-sera-297,[],"{'id': 26694, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-297', 'actual_company_name': 'Carrier sera 123', 'fm_user_id': 'celte2vn1jtcd3dnef6g', 'email': 'automation_152775@mailinator.com', 'name': 'Automation Script 138489 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-28T05:41:31.289962Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-28T05:41:31.289962Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_649741@mailinator.com,Automation_TC_23182964_9501@mailinator.com,automationtc231829649501mailinatorcom,[],"{'id': 26695, 'company_id': 'shipper-sera', 'actual_company_id': 'automationtc231829649501mailinatorcom', 'actual_company_name': 'Automation_TC_23182964_9501@mailinator.com', 'fm_user_id': 'celte8fn1jtcd3dnefcg', 'email': 'automation_649741@mailinator.com', 'name': 'Automation Script 984504 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-28T05:41:53.45677Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-28T05:41:53.45677Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,user020120232@mailinator.com,Dean carrier us dot,dean-carrier-us-dot,[],"{'id': 26798, 'company_id': 'shipper-sera', 'actual_company_id': 'dean-carrier-us-dot', 'actual_company_name': 'Dean carrier us dot', 'fm_user_id': 'cep7t4vn1jtcd3dpg0dg', 'email': 'user020120232@mailinator.com', 'name': 'user020120232 last', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-02T07:11:16.464817Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-02T07:11:16.464817Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,user020120233@mailinator.com,Dean carrier us dot,dean-carrier-us-dot,[],"{'id': 26802, 'company_id': 'shipper-sera', 'actual_company_id': 'dean-carrier-us-dot', 'actual_company_name': 'Dean carrier us dot', 'fm_user_id': 'cep893fn1jtcd3dpg5ig', 'email': 'user020120233@mailinator.com', 'name': 'user020120233 lname', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-02T07:15:31.101336Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-02T07:15:31.101336Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,vivinvenkat12345@mailinator.com,vivin1245555,vivin1245555,[],"{'id': 25696, 'company_id': 'shipper-sera', 'actual_company_id': 'vivin1245555', 'actual_company_name': 'vivin1245555', 'fm_user_id': 'cdgabofn1jta25t4adcg', 'email': 'vivinvenkat12345@mailinator.com', 'name': 'vivinvenkat v12345', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-01T04:51:48.47385Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-01T04:51:48.47385Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite0100@mailinator.com,Test no carrier users 1,test-no-carrier-users-1,[],"{'id': 26218, 'company_id': 'shipper-sera', 'actual_company_id': 'test-no-carrier-users-1', 'actual_company_name': 'Test no carrier users 1', 'fm_user_id': 'ce3eg3nn1jt9bk6b3qi0', 'email': 'invite0100@mailinator.com', 'name': 'invite0100 lname', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-30T05:20:14.076391Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-30T05:20:14.076391Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite0101@mailinator.com,Test no carrier users 1,test-no-carrier-users-1,[],"{'id': 26219, 'company_id': 'shipper-sera', 'actual_company_id': 'test-no-carrier-users-1', 'actual_company_name': 'Test no carrier users 1', 'fm_user_id': 'ce3ehpfn1jt9bk6b3ra0', 'email': 'invite0101@mailinator.com', 'name': 'invite0101 lname', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-30T05:23:49.609568Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-30T05:23:49.609568Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_260954@mailinator.com,Carrier sera 123,carrier-sera-297,[],"{'id': 26696, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-297', 'actual_company_name': 'Carrier sera 123', 'fm_user_id': 'cem0hl7n1jtcd3dng11g', 'email': 'automation_260954@mailinator.com', 'name': 'Automation Script 759630 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-28T09:13:56.083009Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-28T09:13:56.083009Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_588924@mailinator.com,Carrier sera 123,carrier-sera-297,[],"{'id': 26735, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-297', 'actual_company_name': 'Carrier sera 123', 'fm_user_id': 'cen0o2fn1jtcd3do4i70', 'email': 'automation_588924@mailinator.com', 'name': 'Automation Script 784623 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-29T21:52:09.19282Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-29T21:52:09.19282Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,vivintesting1531@mailinator.com,vivinselfsignupe34,vivinselfsignupe34,[],"{'id': 25993, 'company_id': 'shipper-sera', 'actual_company_id': 'vivinselfsignupe34', 'actual_company_name': 'vivinselfsignupe34', 'fm_user_id': 'cdquu1fn1jtd2sjqcja0', 'email': 'vivintesting1531@mailinator.com', 'name': 'vivintesting1530 mailinator', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-17T08:21:29.575452Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-17T08:21:29.575453Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_456698@mailinator.com,Automation_TC_23182964_9120@mailinator.com,automationtc231829649120mailinatorcom,[],"{'id': 26697, 'company_id': 'shipper-sera', 'actual_company_id': 'automationtc231829649120mailinatorcom', 'actual_company_name': 'Automation_TC_23182964_9120@mailinator.com', 'fm_user_id': 'cem0hqvn1jtcd3dng17g', 'email': 'automation_456698@mailinator.com', 'name': 'Automation Script 962796 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-28T09:14:19.7301Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-28T09:14:19.7301Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_136584@mailinator.com,Automation_TC_23182964_1121@mailinator.com,automationtc231829641121mailinatorcom,[],"{'id': 26699, 'company_id': 'shipper-sera', 'actual_company_id': 'automationtc231829641121mailinatorcom', 'actual_company_name': 'Automation_TC_23182964_1121@mailinator.com', 'fm_user_id': 'cem2067n1jtcd3dngqp0', 'email': 'automation_136584@mailinator.com', 'name': 'Automation Script 295796 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-28T10:53:12.937559Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-28T10:53:12.93756Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite16779@mailinator.com,Test no carrier users 1,test-no-carrier-users-1,[],"{'id': 26438, 'company_id': 'shipper-sera', 'actual_company_id': 'test-no-carrier-users-1', 'actual_company_name': 'Test no carrier users 1', 'fm_user_id': 'cecmdmfn1jta1i2e7dh0', 'email': 'invite16779@mailinator.com', 'name': 'test test', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-14T06:02:01.516894Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-14T06:02:01.516894Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite002@mailinator.com,Test no carrier users 1,test-no-carrier-users-1,[],"{'id': 26220, 'company_id': 'shipper-sera', 'actual_company_id': 'test-no-carrier-users-1', 'actual_company_name': 'Test no carrier users 1', 'fm_user_id': 'ce3epb7n1jt9bk6b3ue0', 'email': 'invite002@mailinator.com', 'name': 'invite002 lname', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-30T05:39:56.43279Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-30T05:39:56.43279Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_343650@mailinator.com,Automation_TC_23182964_5712@mailinator.com,automationtc231829645712mailinatorcom,[],"{'id': 26737, 'company_id': 'shipper-sera', 'actual_company_id': 'automationtc231829645712mailinatorcom', 'actual_company_name': 'Automation_TC_23182964_5712@mailinator.com', 'fm_user_id': 'cen0og7n1jtcd3do4nq0', 'email': 'automation_343650@mailinator.com', 'name': 'Automation Script 564667 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-29T21:53:04.644636Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-29T21:53:04.644637Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,tryz1q@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 25331, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cd7ok57n1jtfbi2g429g', 'email': 'tryz1q@mailinator.com', 'name': 'try z1', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-10-19T05:31:39.330249Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-10-19T05:31:39.330249Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite0001@mailinator.com,abcd,abcd-836,[],"{'id': 26439, 'company_id': 'shipper-sera', 'actual_company_id': 'abcd-836', 'actual_company_name': 'abcd', 'fm_user_id': 'c4cm52009rifb92enutg', 'email': 'invite0001@mailinator.com', 'name': 'CUOOI DAFFFF', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-14T08:27:00.467658Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-14T08:27:00.467658Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,invite000132@mailinator.com,Test no carrier users 1,test-no-carrier-users-1,[],"{'id': 26440, 'company_id': 'shipper-sera', 'actual_company_id': 'test-no-carrier-users-1', 'actual_company_name': 'Test no carrier users 1', 'fm_user_id': 'cecohtvn1jta1i2e8au0', 'email': 'invite000132@mailinator.com', 'name': 'invite test', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-14T08:27:35.688283Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-14T08:27:35.688284Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,rytu@mail.com,Test no carrier users 1,test-no-carrier-users-1,[],"{'id': 26221, 'company_id': 'shipper-sera', 'actual_company_id': 'test-no-carrier-users-1', 'actual_company_name': 'Test no carrier users 1', 'fm_user_id': 'ce3gdinn1jt9bk6b4li0', 'email': 'rytu@mail.com', 'name': 'test laname', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-11-30T07:31:22.03847Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-30T07:31:22.03847Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_684400@mailinator.com,Carrier sera 123,carrier-sera-297,[],"{'id': 26698, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-297', 'actual_company_name': 'Carrier sera 123', 'fm_user_id': 'cem2057n1jtcd3dngqag', 'email': 'automation_684400@mailinator.com', 'name': 'Automation Script 443096 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-28T10:53:08.040145Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-28T10:53:08.040146Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,tryz1@mailinator.com,Carrier sera,carrier-sera,[],"{'id': 25333, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera', 'actual_company_name': 'Carrier sera', 'fm_user_id': 'cd7oobvn1jtfbi2g44k0', 'email': 'tryz1@mailinator.com', 'name': 'try z1', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-10-19T05:33:37.485994Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-10-19T05:33:37.485994Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,dynamic4k@mailinator.com,amterminology,amterminology,[],"{'id': 25335, 'company_id': 'shipper-sera', 'actual_company_id': 'amterminology', 'actual_company_name': 'amterminology', 'fm_user_id': 'ccfiv7vn1jtej6lmsi0g', 'email': 'dynamic4k@mailinator.com', 'name': 'dynamic 4k', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-10-19T05:42:33.915022Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-10-19T05:42:33.915023Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
MST -25200 Facility,Rk1fODU4NDA4,automation_757067@mailinator.com,Carrier sera 123,carrier-sera-297,[],"{'id': 26753, 'company_id': 'shipper-sera', 'actual_company_id': 'carrier-sera-297', 'actual_company_name': 'Carrier sera 123', 'fm_user_id': 'cenlrcvn1jtcd3dokss0', 'email': 'automation_757067@mailinator.com', 'name': 'Automation Script 428976 Test Case C 23182964', 'roles': [{'id': '4706', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-30T21:52:51.475177Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-30T21:52:51.475177Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
